R.Time (min)	Intensity
0	0
833	-0.0332920820866249
1667	1.93337586934165
2500	1.90008378725503
3333	0.866791705168403
4167	0.83345965659668
5000	0.800167574510055
5833	0.76687549242343
6667	0.733543443851707
7500	1.70025136176508
8333	1.66695927967846
9167	1.63362723110673
10000	1.60033514902011
10833	1.56704306693349
11667	1.53371101836176
12500	2.50041893627514
13333	2.46712685418851
14167	2.43379480561679
15000	2.40050272353017
15833	2.36721064144354
16667	2.33387859287182
17500	3.30058651078519
18333	3.26729442869857
19167	2.23396238012684
20000	2.20067029804022
20833	2.16737821595359
21667	2.13404616738187
22500	2.10075408529525
23333	2.06746200320862
24167	3.0341299546369
25000	3.00083787255027
25833	2.96754579046365
26667	1.93421374189193
27500	1.9009216598053
28333	1.86762957771868
29167	1.83429752914695
30000	1.80100544706033
30833	1.76771336497371
31667	1.73438131640198
32500	1.70108923431536
33333	2.66779715222873
34167	2.63446510365701
35000	2.60117302157038
35833	2.56788093948376
36667	2.53454889091204
37500	2.50125680882541
38333	1.46796472673879
39167	1.43463267816706
40000	1.40134059608044
40833	0.368048513993815
41667	0.334716465422092
42500	0.301424383335467
43333	-0.731867698751157
44167	-0.76519974732288
45000	-0.798491829409505
45833	-0.83178391149613
46667	-0.865115960067853
47500	-0.898408042154478
48333	-0.931700124241102
49167	0.0349678271871745
50000	0.00167574510054957
50833	-0.0316163369860751
51667	-0.0649483855577979
52500	-0.0982404676444228
53333	-0.131532549731048
54167	0.83513540169723
55000	0.801843319610605
55833	-0.23144876247602
56667	-0.264780811047743
57500	-0.298072893134368
58333	-0.331364975220993
59167	-0.364697023792715
60000	-0.39798910587934
60833	-0.431281187965965
61667	-0.464613236537688
62500	-0.497905318624313
63333	-0.531197400710938
64167	-0.56452944928266
65000	-0.597821531369286
65833	-0.63111361345591
66667	0.335554337972367
67500	0.302262255885742
68333	0.268970173799117
69167	0.235638125227394
70000	0.20234604314077
70833	-0.830946038945855
71667	-0.864278087517578
72500	-0.897570169604203
73333	0.0691377483091724
74167	0.0358056997374492
75000	0.0025136176508247
75833	-0.0307784644358002
76667	-0.064110513007523
77500	-1.09740259509415
78333	-0.130694677180772
79167	-0.164026725752496
80000	-0.197318807839121
80833	-0.230610889925746
81667	0.736057061502532
82500	0.702764979415907
83333	0.669472897329282
84167	0.636140848757559
85000	0.609171208977608
85833	0.596985394276896
86667	0.584784950747012
87500	-0.427400863953701
88333	-0.439586678654413
89167	0.548212877815702
90000	0.53602706311499
90833	0.523841248414278
91667	0.511640804884393
92500	-0.500545009816319
93333	-0.512730824517031
94167	-0.524931268046916
95000	-1.53711708274763
95833	-1.54930289744834
96667	-1.56150334097823
97500	-0.573689155678938
98333	-0.58587497037965
99167	-0.598075413909535
100000	-0.610261228610247
100833	-0.622447043310959
101667	0.365352513159156
102500	0.353166698458444
103333	0.340980883757731
104167	0.328780440227846
105000	0.316594625527134
105833	0.304408810826422
106667	0.292208367296537
107500	0.280022552595825
108333	0.267836737895113
109167	0.255636294365228
110000	0.243450479664516
110833	0.231264664963803
111667	0.219064221433919
112500	0.206878406733206
113333	0.194692592032494
114167	0.182492148502609
115000	0.170306333801897
115833	0.158120519101185
116667	1.1459200755713
117500	1.13373426087059
118333	1.12154844616988
119167	0.109348002639991
120000	0.0971621879392786
120833	0.0849763732385662
121667	0.0727759297086816
122500	0.0605901150079693
123333	0.048404300307257
124167	0.0362038567773721
125000	0.0240180420766598
125833	0.0118322273759477
126667	-3.6821615393734E-4
127500	-0.0125540308546492
128333	-0.0247398455553616
129167	-0.0369402890852464
130000	-0.0491261037859587
130833	-0.0613119184866706
131667	0.926487637983445
132500	-0.0856981767172678
133333	-0.0978839914179801
134167	-0.110084434947865
135000	-0.122270249648577
135833	-0.13445606434929
136667	-0.146656507879174
137500	0.841157677420114
138333	0.828971862719401
139167	0.816771419189517
140000	0.804585604488804
140833	0.792399789788092
141667	-0.219800653741792
142500	-0.231986468442505
143333	0.755827716856783
144167	0.743627273326898
145000	0.731441458626186
145833	0.719255643925473
146667	0.707055200395589
147500	0.694869385694876
148333	0.682683570994164
149167	1.67048312746428
150000	1.65829731276357
150833	1.64611149806285
151667	1.63391105453297
152500	1.62172523983226
153333	0.609539425131546
154167	0.597338981601661
155000	0.585153166900948
155833	0.572967352200236
156667	0.560766908670352
157500	0.54858109396964
158333	-0.463604720731073
159167	-0.475805164260958
160000	0.51200902103833
160833	0.499823206337618
161667	0.487622762807733
162500	0.475436948107021
163333	0.463251133406309
164167	0.451050689876424
165000	0.438864875175711
165833	-0.573320939525001
166667	-0.585521383054886
167500	-0.597707197755598
168333	-0.60989301245631
169167	-0.622093455986195
170000	-0.634279270686907
170833	-0.64646508538762
171667	-0.658665528917504
172500	-0.670851343618216
173333	-1.68303715831893
174167	-1.69523760184881
175000	-0.707423416549526
175833	-0.719609231250238
176667	-0.731809674780123
177500	0.256004510519165
178333	0.243818695818453
179167	0.231618252288568
180000	0.219432437587856
180833	0.207246622887143
181667	0.195046179357259
182500	0.182860364656547
183333	0.170674549955834
184167	0.158474106425949
185000	0.146288291725237
185833	0.134102477024525
186667	0.12190203349464
187500	0.109716218793928
188333	1.09753040409322
189167	1.08532996056333
190000	1.07314414586262
190833	1.06095833116191
191667	1.04875788763202
192500	0.0365720729313095
193333	0.0243862582305971
194167	0.0121858147007123
195000	0
195833	0.0256307692307693
196667	0.0512923076923077
197500	0.0769230769230771
198333	0.102553846153846
199167	0.128215384615385
200000	0.153846153846154
200833	0.179476923076923
201667	0.205138461538461
202500	0.230769230769231
203333	0.2564
204167	0.282061538461539
205000	0.307692307692307
205833	0.333323076923077
206667	0.358984615384615
207500	0.384615384615385
208333	0.410246153846154
209167	-0.564092307692308
210000	-0.538461538461538
210833	-0.512830769230769
211667	-0.487169230769231
212500	-1.46153846153846
213333	-1.43590769230769
214167	-1.41024615384615
215000	-1.38461538461538
215833	-1.35898461538462
216667	-0.333323076923077
217500	-0.307692307692307
218333	-0.282061538461539
219167	-0.2564
220000	-0.230769230769231
220833	-0.205138461538461
221667	-0.179476923076923
222500	-0.153846153846154
223333	-0.128215384615385
224167	-0.102553846153846
225000	-0.0769230769230767
225833	-0.0512923076923077
226667	-0.0256307692307693
227500	0
228333	1.02563076923077
229167	1.05129230769231
230000	1.07692307692308
230833	1.10255384615385
231667	0.128215384615385
232500	0.153846153846154
233333	0.179476923076923
234167	0.205138461538461
235000	0.230769230769231
235833	0.2564
236667	0.282061538461538
237500	0.307692307692308
238333	-0.666676923076923
239167	-0.641015384615385
240000	-0.615384615384615
240833	-0.589753846153846
241667	-0.564092307692308
242500	0.461538461538461
243333	0.487169230769231
244167	0.512830769230769
245000	0.538461538461539
245833	0.564092307692308
246667	0.589753846153846
247500	0.615384615384615
248333	-0.358984615384615
249167	-0.333323076923077
250000	-0.307692307692308
250833	-0.282061538461538
251667	-0.2564
252500	-0.230769230769231
253333	-0.205138461538461
254167	-0.179476923076923
255000	-0.153846153846154
255833	-0.128215384615385
256667	-0.102553846153846
257500	-0.0769230769230769
258333	-0.0512923076923077
259167	-0.0256307692307691
260000	0
260833	0.0256307692307693
261667	0.0512923076923077
262500	0.0769230769230771
263333	1.10255384615385
264167	0.128215384615384
265000	0.153846153846154
265833	0.179476923076923
266667	0.205138461538461
267500	0.230769230769231
268333	0.2564
269167	0.282061538461539
270000	0.307692307692307
270833	0.333323076923077
271667	0.358984615384615
272500	0.384615384615385
273333	0.410246153846154
274167	0.435907692307692
275000	0.461538461538462
275833	0.487169230769231
276667	0.512830769230769
277500	0.538461538461538
278333	0.564092307692308
279167	-0.410246153846154
280000	-0.384615384615385
280833	-0.358984615384615
281667	-0.333323076923077
282500	-0.307692307692307
283333	-0.282061538461539
284167	-0.2564
285000	-0.230769230769231
285833	-0.205138461538461
286667	-0.179476923076923
287500	-0.153846153846154
288333	-1.12821538461538
289167	-1.10255384615385
290000	-1.07692307692308
290833	-1.05129230769231
291667	-0.0256307692307693
292500	0
293333	-0.0385973787997158
294167	-0.0772410929881467
295000	0.884161528212137
295833	0.845564149412422
296667	0.806920435223991
297500	0.768323056424275
298333	0.729725677624559
299167	0.691081963436128
300000	0.652484584636412
300833	-0.386112794163303
301667	-0.424756508351734
302500	-0.46335388715145
303333	-0.501951265951166
304167	-0.540594980139597
305000	-0.579192358939313
305833	0.382210262260972
306667	0.343566548072541
307500	0.304969169272825
308333	0.266371790473109
309167	0.227728076284678
310000	0.189130697484962
310833	0.150533318685247
311667	0.111889604496816
312500	0.0732922256970999
313333	1.03469484689738
314167	0.996051132708953
315000	0.957453753909237
315833	0.918856375109522
316667	-0.119787339078909
317500	-0.158384717878625
318333	-0.196982096678341
319167	-0.235625810866772
320000	-0.274223189666488
320833	-0.312820568466204
321667	-0.351464282654634
322500	-0.39006166145435
323333	-0.428659040254066
324167	-0.467302754442497
325000	-0.505900133242213
325833	-0.544497512041928
326667	0.416858773769641
327500	0.378261394969925
328333	-0.660335983829791
329167	-0.698979698018222
330000	-0.737577076817938
330833	-0.776174455617654
331667	-0.814818169806084
332500	-0.8534155486058
333333	-0.892012927405516
334167	0.069343358406053
335000	0.0307459796063372
335833	-0.00785139919337841
336667	-0.0464951133818095
337500	-0.0850924921815253
338333	-0.123689870981241
339167	-0.162333585169672
340000	-0.200930963969388
340833	-0.239528342769103
341667	-0.278172056957535
342500	-0.31676943575725
343333	-0.355366814556966
344167	-0.394010528745397
345000	-0.415639065453442
345833	-0.413439605054417
346667	-0.41123750424675
347500	0.590961956152276
348333	0.593161416551301
349167	-0.404636482641032
350000	-0.402437022242006
350833	-0.400237561842981
351667	0.601964538964686
352500	0.604163999363712
353333	0.606363459762737
354167	-0.391434439429596
355000	-0.38923497903057
355833	-0.387035518631545
356667	-0.384833417823878
357500	-0.382633957424853
358333	-0.380434497025828
359167	-0.37823239621816
360000	-0.376032935819135
360833	-0.37383347542011
361667	-1.37163137461244
362500	-0.369431914213417
363333	-0.367232453814392
364167	-0.365030353006724
365000	-0.362830892607699
365833	-1.36063143220867
366667	-1.35842933140101
367500	-1.35622987100198
368333	-1.35403041060296
369167	-0.351828309795289
370000	-0.349628849396264
370833	-0.347429388997238
371667	-1.34522728818957
372500	-1.34302782779055
373333	-1.34082836739152
374167	-1.33862626658385
375000	-0.336426806184828
375833	-0.334227345785802
376667	-0.332025244978135
377500	-0.32982578457911
378333	-0.327626324180085
379167	-0.325424223372417
380000	-0.323224762973392
380833	-0.321025302574367
381667	-0.318823201766699
