R.Time (min)	Intensity
0	5.17425394174997
833	5.14713441832968
1667	3.11998233845871
2500	3.09286281503843
3333	3.06574329161815
4167	3.03859121174718
5000	2.01147168832689
5833	0.984352164906608
6667	0.957200085035639
7500	0.930080561615355
8333	0.902961038195071
9167	-0.124191041675898
10000	0.848689434903817
10833	0.821569911483533
11667	0.794417831612564
12500	1.76729830819228
13333	1.740178784772
14167	1.71302670490103
15000	1.68590718148074
15833	1.65878765806046
16667	1.63163557818949
17500	1.6045160547692
18333	1.57739653134892
19167	1.55024445147795
20000	1.52312492805767
20833	1.49600540463738
21667	1.46885332476641
22500	0.441733801346129
23333	0.414614277925845
24167	0.387462198054876
25000	0.360342674634591
25833	0.333223151214307
26667	0.306071071343338
27500	1.27895154792305
28333	1.25183202450277
29167	1.2246799446318
30000	1.19756042121152
30833	1.17044089779123
31667	2.14328881792026
32500	2.11616929449998
33333	2.08904977107969
34167	3.06189769120873
35000	3.03477816778844
35833	3.00765864436816
36667	2.98050656449719
37500	3.9533870410769
38333	3.92626751765662
39167	2.89911543778565
40000	2.87199591436537
40833	1.84487639094508
41667	0.817724311074112
42500	0.790604787653828
43333	-0.236514735766456
44167	-0.263666815637425
45000	-0.29078633905771
45833	-0.317905862477994
46667	-0.345057942348963
47500	-0.372177465769247
48333	-0.399296989189532
49167	-0.426449069060501
50000	-0.453568592480785
50833	-0.480688115901069
51667	-0.507840195772038
52500	-0.534959719192323
53333	-0.562079242612607
54167	-0.589231322483576
55000	-0.61635084590386
55833	-0.643470369324145
56667	-0.670622449195113
57500	-0.697741972615398
58333	-0.724861496035682
59167	-0.752013575906651
60000	-0.779133099326936
60833	-0.80625262274722
61667	0.166595297381811
62500	0.139475773961527
63333	0.112356250541243
64167	0.0852041706702735
65000	0.0580846472499892
65833	0.0309651238297048
66667	0.00381304395873605
67500	-0.0233064794615483
68333	-0.0504260028818326
69167	-0.0775780827528016
70000	-0.104697606173086
70833	-0.131817129593371
71667	-0.15896920946434
72500	-0.186088732884623
73333	-0.213208256304908
74167	-0.240360336175877
75000	-0.267479859596161
75833	-0.294599383016446
76667	-0.321751462887415
77500	-0.348870986307699
78333	-0.375990509727983
79167	-0.403142589598952
80000	-0.430262113019237
80833	-0.457381636439521
81667	-0.48453371631049
82500	-0.511653239730774
83333	-0.538772763151059
84167	-0.565924843022028
85000	-0.593044366442312
85833	0.379836110137404
86667	0.352684030266435
87500	0.32556450684615
88333	0.298444983425866
89167	-0.728707096445103
90000	-0.755826619865387
90833	0.217053856714328
91667	0.18990177684336
92500	0.162782253423075
93333	0.135662730002791
94167	0.108510650131822
95000	0.0813911267115377
95833	0.0542716032912534
96667	0.0271195234202843
97500	0
98333	-0.00854358974358974
99167	-0.0170974358974359
100000	-0.0256410256410256
100833	-0.0341846153846154
101667	-0.0427384615384615
102500	-0.0512820512820513
103333	-0.059825641025641
104167	-0.0683794871794872
105000	-1.07692307692308
105833	-1.08546666666667
106667	-1.09402051282051
107500	-0.102564102564103
108333	-0.111107692307692
109167	-0.119661538461538
110000	-0.128205128205128
110833	-1.13674871794872
111667	-1.14530256410256
112500	-1.15384615384615
113333	-1.16238974358974
114167	-0.17094358974359
115000	-0.179487179487179
115833	-0.188030769230769
116667	-0.196584615384615
117500	-1.20512820512821
118333	-1.21367179487179
119167	-0.222225641025641
120000	-0.230769230769231
120833	-0.239312820512821
121667	-0.247866666666667
122500	-0.256410256410256
123333	-0.264953846153846
124167	-0.273507692307692
125000	-0.282051282051282
125833	-0.290594871794872
126667	-0.299148717948718
127500	-0.307692307692308
128333	-1.3162358974359
129167	-1.32478974358974
130000	-1.33333333333333
130833	-0.341876923076923
131667	-0.350430769230769
132500	-0.358974358974359
133333	-0.367517948717949
134167	-0.376071794871795
135000	-0.384615384615385
135833	0.606841025641026
136667	0.598287179487179
137500	0.58974358974359
138333	-0.4188
139167	-0.427353846153846
140000	-0.435897435897436
140833	-0.444441025641026
141667	-0.452994871794872
142500	-0.461538461538462
143333	-0.470082051282051
144167	-0.478635897435897
145000	-1.48717948717949
145833	-1.49572307692308
146667	-1.50427692307692
147500	-1.51282051282051
148333	-1.5213641025641
149167	-1.52991794871795
150000	-1.53846153846154
150833	-1.54700512820513
151667	-0.555558974358974
152500	-0.564102564102564
153333	-0.572646153846154
154167	-0.5812
155000	-0.58974358974359
155833	-0.598287179487179
156667	-0.606841025641026
157500	-0.615384615384615
158333	-0.623928205128205
159167	-0.632482051282051
160000	-0.641025641025641
160833	-0.649569230769231
161667	-0.658123076923077
162500	-0.666666666666667
163333	-0.675210256410256
164167	-0.683764102564103
165000	-0.692307692307692
165833	-0.700851282051282
166667	-0.709405128205128
167500	-0.717948717948718
168333	-0.726492307692308
169167	-0.735046153846154
170000	-0.743589743589744
170833	-0.752133333333333
171667	-0.760687179487179
172500	-0.769230769230769
173333	-0.777774358974359
174167	-0.786328205128205
175000	-0.794871794871795
175833	-1.80341538461538
176667	-0.811969230769231
177500	-0.82051282051282
178333	-0.82905641025641
179167	-0.837610256410256
180000	-0.846153846153846
180833	-0.854697435897436
181667	-0.863251282051282
182500	0.128205128205128
183333	0.119661538461538
184167	0.111107692307692
185000	-0.897435897435897
185833	-0.905979487179487
186667	-0.914533333333333
187500	-0.923076923076923
188333	-0.931620512820513
189167	-0.940174358974359
190000	0.0512820512820513
190833	0.0427384615384615
191667	-0.965815384615385
192500	0.0256410256410257
193333	0.0170974358974358
194167	0.00854358974358971
195000	0
195833	0
196667	0
197500	0
198333	0
199167	0
200000	0
200833	0
201667	0
202500	0
203333	0
204167	0
205000	0
205833	0
206667	0
207500	0
208333	0
209167	0
210000	0
210833	0
211667	0
212500	0
213333	0
214167	0
215000	0
215833	0
216667	0
217500	0
218333	1
219167	1
220000	1
220833	1
221667	1
222500	1
223333	1
224167	1
225000	1
225833	1
226667	1
227500	1
228333	0
229167	0
230000	0
230833	0
231667	0
232500	0
233333	0
234167	1
235000	1
235833	1
236667	1
237500	1
238333	1
239167	1
240000	1
240833	1
241667	0
242500	0
243333	0
244167	0
245000	0
245833	0
246667	0
247500	0
248333	0
249167	0
250000	0
250833	0
251667	0
252500	-1
253333	-1
254167	-1
255000	-1
255833	-1
256667	-1
257500	-1
258333	-1
259167	-1
260000	0
260833	0
261667	-1
262500	-1
263333	-1
264167	-1
265000	-1
265833	-1
266667	-1
267500	-1
268333	-1
269167	-1
270000	-1
270833	-1
271667	-1
272500	-1
273333	-2
274167	-2
275000	-2
275833	-2
276667	-1
277500	-1
278333	-1
279167	-1
280000	-1
280833	-1
281667	-1
282500	-1
283333	-1
284167	-1
285000	-1
285833	-1
286667	-1
287500	-1
288333	-1
289167	-1
290000	-1
290833	0
291667	0
292500	0
293333	-0.0170871794871794
294167	-0.0341948717948717
295000	-0.0512820512820513
295833	-0.0683692307692307
296667	-0.085476923076923
297500	-0.102564102564103
298333	-0.119651282051282
299167	-0.136758974358974
300000	-1.15384615384615
300833	-1.17093333333333
301667	-1.18804102564103
302500	-1.20512820512821
303333	-1.22221538461538
304167	-1.23932307692308
305000	-1.25641025641026
305833	-1.27349743589744
306667	-0.290605128205128
307500	-0.307692307692308
308333	0.675220512820513
309167	0.65811282051282
310000	-0.358974358974359
310833	-0.376061538461538
311667	-0.393169230769231
312500	-0.41025641025641
313333	-1.42734358974359
314167	-1.44445128205128
315000	-1.46153846153846
315833	-1.47862564102564
316667	-1.49573333333333
317500	-0.512820512820513
318333	-0.529907692307692
319167	-0.547015384615384
320000	-0.564102564102564
320833	-0.581189743589744
321667	-0.598297435897436
322500	-0.615384615384615
323333	-0.632471794871795
